,uf,municipio,longitude,latitude
4970,SP,Fartura,-49.512403,-23.391643
4971,SP,Fernando Prestes,-48.687384,-21.266061
4972,SP,Fernandópolis,-50.247115,-20.280556
4973,SP,Fernão,-49.518735,-22.36066
4974,SP,Ferraz de Vasconcelos,-46.37097,-23.541056
4975,SP,Flora Rica,-51.382107,-21.672738
4976,SP,Floreal,-50.151282,-20.675193
4977,SP,Florínia,-50.732976,-22.902483
4978,SP,Flórida Paulista,-51.172445,-21.612711
4979,SP,Franca,-47.403861,-20.53523
4980,SP,Francisco Morato,-46.744781,-23.279248
4981,SP,Franco da Rocha,-46.729011,-23.322882
4982,SP,Gabriel Monteiro,-50.557321,-21.52941
4983,SP,Garça,-49.654596,-22.212516
4984,SP,Gastão Vidigal,-50.191183,-20.794776
4985,SP,Gavião Peixoto,-48.49566,-21.836658
4986,SP,General Salgado,-50.36397,-20.648458
4987,SP,Getulina,-49.931205,-21.796117
4988,SP,Glicério,-50.212269,-21.381193
4989,SP,Guaimbê,-49.89861,-21.909072
4990,SP,Guaiçara,-49.801287,-21.619537
4991,SP,Guapiara,-48.529549,-24.18921
4992,SP,Guapiaçu,-49.217201,-20.795885
4993,SP,Guaraci,-48.939107,-20.49766
4994,SP,Guarani d`Oeste,-50.341123,-20.074646
4995,SP,Guarantã,-49.591351,-21.894195
4996,SP,Guararapes,-50.645338,-21.254431
4997,SP,Guararema,-46.036946,-23.411195
4998,SP,Guaratinguetá,-45.193788,-22.807534
4999,SP,Guaraçaí,-51.211854,-21.029173
5000,SP,Guareí,-48.183715,-23.371359
5001,SP,Guariba,-48.23158,-21.35938
5002,SP,Guarujá,-46.257959,-23.988798
5003,SP,Guarulhos,-46.533347,-23.453758
5004,SP,Guará,-47.823626,-20.430162
5005,SP,Guatapará,-48.035588,-21.494444
5006,SP,Guaíra,-48.31197,-20.319591
5007,SP,Guzolândia,-50.664505,-20.646679
5008,SP,Gália,-49.550356,-22.291846
5009,SP,Herculândia,-50.390734,-22.003802
5010,SP,Holambra,-47.048694,-22.640513
5011,SP,Hortolândia,-47.214259,-22.852854
5012,SP,Iacanga,-49.030959,-21.889646
5013,SP,Iacri,-50.693152,-21.857199
5014,SP,Iaras,-49.163377,-22.868199
5015,SP,Ibaté,-47.988211,-21.958358
5016,SP,Ibirarema,-50.073901,-22.818537
5017,SP,Ibirá,-49.244833,-21.083032
5018,SP,Ibitinga,-48.831903,-21.75623
5019,SP,Ibiúna,-47.223037,-23.65961
5020,SP,Icém,-49.191546,-20.339067
5021,SP,Iepê,-51.077881,-22.660165
5022,SP,Igarapava,-47.746576,-20.040687
5023,SP,Igaratá,-46.156985,-23.20366
5024,SP,Igaraçu do Tietê,-48.559672,-22.509044
5025,SP,Iguape,-47.553659,-24.699015
5026,SP,Ilha Comprida,-47.538275,-24.730743
5027,SP,Ilha Solteira,-51.342552,-20.432629
5028,SP,Ilhabela,-45.355226,-23.778533
5029,SP,Indaiatuba,-47.210093,-23.081591
5030,SP,Indiana,-51.255467,-22.173779
5031,SP,Indiaporã,-50.290856,-19.978952
5032,SP,Inúbia Paulista,-50.963268,-21.769471
5033,SP,Ipaussu,-49.627911,-23.05753
5034,SP,Iperó,-47.692717,-23.351296
5035,SP,Ipeúna,-47.715086,-22.435513
5036,SP,Ipiguá,-49.384161,-20.655734
5037,SP,Iporanga,-48.597119,-24.584718
5038,SP,Ipuã,-48.012881,-20.443785
5039,SP,Iracemápolis,-47.522963,-22.583234
5040,SP,Irapuru,-51.347171,-21.56839
5041,SP,Irapuã,-49.416398,-21.276832
5042,SP,Itaberá,-49.139987,-23.863827
5043,SP,Itajobi,-49.062863,-21.312294
5044,SP,Itaju,-48.811549,-21.985691
5045,SP,Itanhaém,-46.787986,-24.173633
5046,SP,Itapecerica da Serra,-46.857193,-23.716135
5047,SP,Itapetininga,-48.048326,-23.588607
5048,SP,Itapeva,-48.876433,-23.978823
5049,SP,Itapevi,-46.932747,-23.548774
5050,SP,Itapira,-46.822434,-22.435731
5051,SP,Itapirapuã Paulista,-49.166151,-24.572033
5052,SP,Itaporanga,-49.481854,-23.704273
5053,SP,Itapura,-51.506322,-20.641911
5054,SP,Itapuí,-48.719734,-22.232445
5055,SP,Itaquaquecetuba,-46.345724,-23.483481
5056,SP,Itararé,-49.335215,-24.108451
5057,SP,Itariri,-47.173619,-24.283404
5058,SP,Itatiba,-46.846353,-23.003497
5059,SP,Itatinga,-48.615712,-23.104707
5060,SP,Itaí,-49.092005,-23.42129
5061,SP,Itaóca,-48.841285,-24.639252
5062,SP,Itirapina,-47.816594,-22.256239
5063,SP,Itirapuã,-47.219446,-20.641585
5064,SP,Itobi,-46.9743,-21.730853
5065,SP,Itu,-47.292688,-23.254397
5066,SP,Itupeva,-47.059262,-23.152635
5067,SP,Ituverava,-47.790207,-20.335465
5068,SP,Itápolis,-48.81491,-21.594224
5069,SP,Jaborandi,-48.411167,-20.688422
5070,SP,Jaboticabal,-48.325223,-21.252037
5071,SP,Jacareí,-45.965814,-23.29829
5072,SP,Jaci,-49.579732,-20.880468
5073,SP,Jacupiranga,-48.006402,-24.696326
5074,SP,Jaguariúna,-46.985062,-22.70374
5075,SP,Jales,-50.549442,-20.267227
5076,SP,Jambeiro,-45.694214,-23.252217
5077,SP,Jandira,-46.902314,-23.527537
5078,SP,Jardinópolis,-47.760583,-21.017612
5079,SP,Jarinu,-46.728015,-23.103855
5080,SP,Jaú,-48.559193,-22.293585
5081,SP,Jeriquara,-47.591835,-20.311567
5082,SP,Joanópolis,-46.274118,-22.926999
5083,SP,José Bonifácio,-49.689233,-21.055062
5084,SP,João Ramalho,-50.769359,-22.247339
5085,SP,Jumirim,-47.786821,-23.088361
5086,SP,Jundiaí,-46.897358,-23.185218
5087,SP,Junqueirópolis,-51.434187,-21.510348
5088,SP,Juquitiba,-47.065332,-23.924381
5089,SP,Juquiá,-47.64264,-24.310084
5090,SP,Júlio Mesquita,-49.787294,-22.011174
5091,SP,Lagoinha,-45.194415,-23.084621
5092,SP,Laranjal Paulista,-47.837549,-23.050564
5093,SP,Lavrinhas,-44.902359,-22.570047
5094,SP,Lavínia,-51.041172,-21.163913
5095,SP,Leme,-47.384109,-22.180857
5096,SP,Lençóis Paulista,-48.803683,-22.602693
5097,SP,Limeira,-47.396987,-22.56605
5098,SP,Lindóia,-46.650035,-22.522562
5099,SP,Lins,-49.752555,-21.67182
5100,SP,Lorena,-45.11968,-22.73338
5101,SP,Lourdes,-50.226274,-20.966025
5102,SP,Louveira,-46.948369,-23.085572
5103,SP,Lucianópolis,-49.522002,-22.429418
5104,SP,Lucélia,-51.021511,-21.718203
5105,SP,Luiziânia,-50.329438,-21.673748
5106,SP,Lupércio,-49.818019,-22.41459
5107,SP,Lutécia,-50.394007,-22.338378
5108,SP,Luís Antônio,-47.700838,-21.550625
5109,SP,Macatuba,-48.710229,-22.50022
5110,SP,Macaubal,-49.968732,-20.802153
5111,SP,Macedônia,-50.197269,-20.144375
5112,SP,Magda,-50.230542,-20.644497
5113,SP,Mairinque,-47.184995,-23.539822
5114,SP,Mairiporã,-46.589695,-23.31713
5115,SP,Manduri,-49.320164,-23.005569
5116,SP,Marabá Paulista,-51.96167,-22.106766
5117,SP,Maracaí,-50.671288,-22.614921
5118,SP,Marapoama,-49.129968,-21.258719
5119,SP,Marinópolis,-50.825384,-20.4389
5120,SP,Mariápolis,-51.182434,-21.79592
5121,SP,Martinópolis,-51.170949,-22.146153
5122,SP,Marília,-49.95006,-22.217108
5123,SP,Matão,-48.363968,-21.602511
5124,SP,Mauá,-46.461263,-23.66767
5125,SP,Mendonça,-49.579059,-21.175724
5126,SP,Meridiano,-50.181055,-20.357874
5127,SP,Mesópolis,-50.632641,-19.968351
5128,SP,Miguelópolis,-48.030997,-20.179612
5129,SP,Mineiros do Tietê,-48.450998,-22.412007
5130,SP,Mira Estrela,-50.139039,-19.978925
5131,SP,Miracatu,-47.462458,-24.276639
5132,SP,Mirandópolis,-51.1035,-21.131345
5133,SP,Mirante do Paranapanema,-51.90835,-22.290427
5134,SP,Mirassol,-49.52061,-20.816874
5135,SP,Mirassolândia,-49.461726,-20.617859
5136,SP,Mococa,-47.002405,-21.464731
5137,SP,Mogi Guaçu,-46.9428,-22.367453
5138,SP,Mogi Mirim,-46.950514,-22.431878
5139,SP,Mogi das Cruzes,-46.18541,-23.52082
5140,SP,Mombuca,-47.558957,-22.928541
5141,SP,Mongaguá,-46.626526,-24.080901
5142,SP,Monte Alegre do Sul,-46.68098,-22.681699
5143,SP,Monte Alto,-48.497066,-21.265545
5144,SP,Monte Aprazível,-49.71842,-20.768015
5145,SP,Monte Azul Paulista,-48.638717,-20.90649
5146,SP,Monte Castelo,-51.567889,-21.298092
5147,SP,Monte Mor,-47.312182,-22.945043
5148,SP,Monteiro Lobato,-45.840661,-22.954413
5149,SP,Monções,-50.097537,-20.850949
5150,SP,Morro Agudo,-48.058084,-20.728828
5151,SP,Morungaba,-46.789601,-22.881071
5152,SP,Motuca,-48.153764,-21.510287
5153,SP,Murutinga do Sul,-51.277389,-20.990803
5154,SP,Nantes,-51.239977,-22.615559
5155,SP,Narandiba,-51.527357,-22.405737
5156,SP,Natividade da Serra,-45.446764,-23.370665
5157,SP,Nazaré Paulista,-46.398295,-23.174731
5158,SP,Neves Paulista,-49.635767,-20.842992
5159,SP,Nhandeara,-50.043596,-20.69455
5160,SP,Nipoã,-49.783278,-20.911397
5161,SP,Nova Aliança,-49.498642,-21.015649
5162,SP,Nova Campina,-48.902179,-24.122367
5163,SP,Nova Canaã Paulista,-50.948264,-20.383625
5164,SP,Nova Castilho,-50.347741,-20.761492
5165,SP,Nova Europa,-48.570468,-21.77647
5166,SP,Nova Granada,-49.312268,-20.532074
5167,SP,Nova Guataporanga,-51.644655,-21.331968
5168,SP,Nova Independência,-51.490531,-21.10263
5169,SP,Nova Luzitânia,-50.261683,-20.855967
5170,SP,Nova Odessa,-47.294059,-22.783186
5171,SP,Novais,-48.914091,-20.98928
5172,SP,Novo Horizonte,-49.223409,-21.465145
5173,SP,Nuporanga,-47.742942,-20.729619
5174,SP,Ocauçu,-49.922005,-22.437979
5175,SP,Olímpia,-48.910625,-20.736634
5176,SP,Onda Verde,-49.292925,-20.60423
5177,SP,Oriente,-50.097105,-22.154939
5178,SP,Orindiúva,-49.346395,-20.18607
5179,SP,Orlândia,-47.885205,-20.716925
5180,SP,Osasco,-46.791555,-23.53239
5181,SP,Oscar Bressane,-50.281118,-22.314874
5182,SP,Osvaldo Cruz,-50.879288,-21.796753
5183,SP,Ourinhos,-49.869702,-22.979695
5184,SP,Ouro Verde,-51.702398,-21.48715
5185,SP,Ouroeste,-50.376807,-20.006052
5186,SP,Pacaembu,-51.265366,-21.562661
5187,SP,Palestina,-49.430854,-20.390046
5188,SP,Palmares Paulista,-48.803656,-21.085369
5189,SP,Palmeira d`Oeste,-50.763199,-20.414776
5190,SP,Palmital,-50.217964,-22.785849
5191,SP,Panorama,-51.856185,-21.353973
5192,SP,Paraguaçu Paulista,-50.57316,-22.411369
5193,SP,Paraibuna,-45.663943,-23.387213
5194,SP,Paranapanema,-48.721435,-23.386196
5195,SP,Paranapuã,-50.588634,-20.104774
5196,SP,Parapuã,-50.794882,-21.779205
5197,SP,Paraíso,-48.776105,-21.015911
5198,SP,Pardinho,-48.367942,-23.084056
5199,SP,Pariquera-Açu,-47.874152,-24.714652
5200,SP,Parisi,-50.016277,-20.303397
5201,SP,Patrocínio Paulista,-47.280124,-20.638361
5202,SP,Paulicéia,-51.832098,-21.315262
5203,SP,Paulistânia,-49.400845,-22.576831
5204,SP,Paulo de Faria,-49.400013,-20.029612
5205,SP,Paulínia,-47.148776,-22.754178
5206,SP,Pederneiras,-48.778113,-22.351086
5207,SP,Pedra Bela,-46.44555,-22.790174
5208,SP,Pedranópolis,-50.112937,-20.247378
5209,SP,Pedregulho,-47.47745,-20.253468
5210,SP,Pedreira,-46.894846,-22.741347
5211,SP,Pedrinhas Paulista,-50.793287,-22.817378
5212,SP,Pedro de Toledo,-47.23537,-24.276391
5213,SP,Penápolis,-50.076855,-21.414765
5214,SP,Pereira Barreto,-51.112268,-20.636767
5215,SP,Pereiras,-47.972005,-23.08037
5216,SP,Peruíbe,-47.0012,-24.311974
5217,SP,Piacatu,-50.600343,-21.592142
5218,SP,Piedade,-47.425572,-23.713941
5219,SP,Pilar do Sul,-47.722151,-23.807716
5220,SP,Pindamonhangaba,-45.461264,-22.92463
5221,SP,Pindorama,-48.90861,-21.1853
5222,SP,Pinhalzinho,-46.589679,-22.781115
5223,SP,Piquerobi,-51.728164,-21.874671
5224,SP,Piquete,-45.186919,-22.606881
5225,SP,Piracaia,-46.359374,-23.052545
5226,SP,Piracicaba,-47.647612,-22.733801
5227,SP,Piraju,-49.380335,-23.198066
5228,SP,Pirajuí,-49.460777,-21.998986
5229,SP,Pirangi,-48.660733,-21.0886
5230,SP,Pirapora do Bom Jesus,-46.999103,-23.396487
5231,SP,Pirapozinho,-51.497635,-22.271125
5232,SP,Pirassununga,-47.425746,-21.995982
5233,SP,Piratininga,-49.133869,-22.41416
5234,SP,Pitangueiras,-48.220951,-21.013203
5235,SP,Planalto,-49.933034,-21.034249
5236,SP,Platina,-50.210422,-22.637142
5237,SP,Poloni,-49.825756,-20.782909
5238,SP,Pompéia,-50.175964,-22.10704
5239,SP,Pongaí,-49.360421,-21.73956
5240,SP,Pontal,-48.042261,-21.021565
5241,SP,Pontalinda,-50.525754,-20.439624
5242,SP,Pontes Gestal,-49.706355,-20.172692
5243,SP,Populina,-50.538035,-19.945297
5244,SP,Porangaba,-48.119464,-23.17615
5245,SP,Porto Feliz,-47.52512,-23.209318
5246,SP,Porto Ferreira,-47.487034,-21.849814
5247,SP,Potim,-45.255205,-22.834327
5248,SP,Potirendaba,-49.381509,-21.042789
5249,SP,Poá,-46.347292,-23.533285
5250,SP,Pracinha,-51.086791,-21.849563
5251,SP,Pradópolis,-48.067869,-21.362578
5252,SP,Praia Grande,-46.412057,-24.008378
5253,SP,Pratânia,-48.663618,-22.811183
5254,SP,Presidente Alves,-49.438133,-22.09991
5255,SP,Presidente Bernardes,-51.556507,-22.008198
5256,SP,Presidente Epitácio,-52.11114,-21.765074
5257,SP,Presidente Prudente,-51.392526,-22.120654
5258,SP,Presidente Venceslau,-51.844744,-21.873233
5259,SP,Promissão,-49.85989,-21.535572
5260,SP,Quadra,-48.054657,-23.299332
5261,SP,Quatá,-50.696605,-22.24559
5262,SP,Queiroz,-50.241461,-21.796865
5263,SP,Queluz,-44.778105,-22.531171
5264,SP,Quintana,-50.307028,-22.069172
5265,SP,Rafard,-47.531795,-23.010508
5266,SP,Rancharia,-50.893041,-22.22691
5267,SP,Redenção da Serra,-45.54222,-23.263763
5268,SP,Regente Feijó,-51.30545,-22.218131
5269,SP,Reginópolis,-49.226782,-21.891372
5270,SP,Registro,-47.844895,-24.497942
5271,SP,Restinga,-47.483254,-20.605593
5272,SP,Ribeira,-49.004409,-24.65171
5273,SP,Ribeirão Bonito,-48.182041,-22.068536
5274,SP,Ribeirão Branco,-48.763545,-24.22058
5275,SP,Ribeirão Corrente,-47.590394,-20.457872
5276,SP,Ribeirão Grande,-48.367931,-24.10114
5277,SP,Ribeirão Pires,-46.405805,-23.706669
5278,SP,Ribeirão Preto,-47.809875,-21.169923
5279,SP,Ribeirão do Sul,-49.933037,-22.789013
5280,SP,Ribeirão dos Índios,-51.610343,-21.838201
5281,SP,Rifaina,-47.429109,-20.080256
5282,SP,Rincão,-48.072838,-21.589429
5283,SP,Rinópolis,-50.723908,-21.728402
5284,SP,Rio Claro,-47.554632,-22.398378
5285,SP,Rio Grande da Serra,-46.397084,-23.743724
5286,SP,Rio das Pedras,-47.604657,-22.841723
5287,SP,Riolândia,-49.683582,-19.986789
5288,SP,Riversul,-49.428965,-23.829003
5289,SP,Rosana,-53.060296,-22.578173
5290,SP,Roseira,-45.306993,-22.893834
5291,SP,Rubinéia,-51.007034,-20.175906
5292,SP,Rubiácea,-50.729564,-21.300568
5293,SP,Sabino,-49.575546,-21.45934
5294,SP,Sagres,-50.959381,-21.88232
5295,SP,Sales,-49.489658,-21.342738
5296,SP,Sales Oliveira,-47.836873,-20.769612
5297,SP,Salesópolis,-45.84653,-23.528805
5298,SP,Salmourão,-50.861366,-21.626729
5299,SP,Saltinho,-47.675371,-22.844167
5300,SP,Salto,-47.293087,-23.199592
5301,SP,Salto Grande,-49.983134,-22.889389
5302,SP,Salto de Pirapora,-47.574322,-23.647387
5303,SP,Sandovalina,-51.764822,-22.455099
5304,SP,Santa Adélia,-48.80634,-21.242662
5305,SP,Santa Albertina,-50.729713,-20.031131
5306,SP,Santa Branca,-45.887521,-23.393311
5307,SP,Santa Bárbara d`Oeste,-47.414308,-22.755256
5308,SP,Santa Clara d`Oeste,-50.949109,-20.090041
5309,SP,Santa Cruz da Conceição,-47.451196,-22.140542
5310,SP,Santa Cruz da Esperança,-47.430381,-21.295065
5311,SP,Santa Cruz das Palmeiras,-47.248023,-21.823475
5312,SP,Santa Cruz do Rio Pardo,-49.635444,-22.89875
5313,SP,Santa Ernestina,-48.395317,-21.461769
5314,SP,Santa Fé do Sul,-50.931958,-20.208252
5315,SP,Santa Gertrudes,-47.52716,-22.457229
5316,SP,Santa Isabel,-46.223668,-23.317194
5317,SP,Santa Lúcia,-48.088469,-21.684982
5318,SP,Santa Maria da Serra,-48.159288,-22.566088
5319,SP,Santa Mercedes,-51.756353,-21.349521
5320,SP,Santa Rita d`Oeste,-50.835781,-20.141431
5321,SP,Santa Rita do Passa Quatro,-47.478,-21.708323
5322,SP,Santa Rosa de Viterbo,-47.362213,-21.477568
5323,SP,Santa Salete,-50.688717,-20.242918
5324,SP,Santana da Ponte Pensa,-50.801357,-20.252311
5325,SP,Santana de Parnaíba,-46.922215,-23.442514
5326,SP,Santo Anastácio,-51.652662,-21.974662
5327,SP,Santo André,-46.543154,-23.67373
5328,SP,Santo Antônio da Alegria,-47.146372,-21.086449
5329,SP,Santo Antônio de Posse,-46.91919,-22.602873
5330,SP,Santo Antônio do Aracanguá,-50.497979,-20.933114
5331,SP,Santo Antônio do Jardim,-46.684487,-22.112076
5332,SP,Santo Antônio do Pinhal,-45.663,-22.827
5333,SP,Santo Expedito,-51.392894,-21.846657
5334,SP,Santos,-46.335042,-23.953543
5335,SP,Santópolis do Aguapeí,-50.504372,-21.637574
5336,SP,Sarapuí,-47.824863,-23.63974
5337,SP,Sarutaiá,-49.476259,-23.272103
5338,SP,Sebastianópolis do Sul,-49.924997,-20.652323
5339,SP,Serra Azul,-47.560243,-21.307381
5340,SP,Serra Negra,-46.703271,-22.613941
5341,SP,Serrana,-47.595239,-21.204336
5342,SP,Sertãozinho,-47.987496,-21.131596
5343,SP,Sete Barras,-47.927943,-24.382048
5344,SP,Severínia,-48.80538,-20.810753
5345,SP,Silveiras,-44.852157,-22.66384
5346,SP,Socorro,-46.525118,-22.590264
5347,SP,Sorocaba,-47.445073,-23.496886
5348,SP,Sud Mennucci,-50.923783,-20.687225
5349,SP,Sumaré,-47.272823,-22.820416
5350,SP,Suzano,-46.311181,-23.544828
5351,SP,Suzanápolis,-51.026761,-20.49809
5352,SP,São Bento do Sapucaí,-45.728677,-22.683744
5353,SP,São Bernardo do Campo,-46.564617,-23.691412
5354,SP,São Caetano do Sul,-46.554797,-23.62287
5355,SP,São Carlos,-47.885971,-22.017395
5356,SP,São Francisco,-50.695151,-20.362291
5357,SP,São Joaquim da Barra,-47.859316,-20.581158
5358,SP,São José da Bela Vista,-47.642413,-20.593548
5359,SP,São José do Barreiro,-44.577437,-22.641353
5360,SP,São José do Rio Pardo,-46.887303,-21.595288
5361,SP,São José do Rio Preto,-49.375767,-20.811289
5362,SP,São José dos Campos,-45.884115,-23.189554
5363,SP,São João da Boa Vista,-46.794356,-21.970747
5364,SP,São João das Duas Pontes,-50.379149,-20.387857
5365,SP,São João de Iracema,-50.356069,-20.511059
5366,SP,São João do Pau d`Alho,-51.667172,-21.266249
5367,SP,São Lourenço da Serra,-46.94316,-23.849134
5368,SP,São Luiz do Paraitinga,-45.30899,-23.220521
5369,SP,São Manuel,-48.572316,-22.732081
5370,SP,São Miguel Arcanjo,-47.993549,-23.878197
5371,SP,São Paulo,-46.63952,-23.532905
5372,SP,São Pedro,-47.909579,-22.548256
5373,SP,São Pedro do Turvo,-49.742829,-22.745286
5374,SP,São Roque,-47.13567,-23.522598
5375,SP,São Sebastião,-45.414314,-23.795059
5376,SP,São Sebastião da Grama,-46.820753,-21.704109
5377,SP,São Simão,-47.551755,-21.473171
5378,SP,São Vicente,-46.388333,-23.957353
5379,SP,Tabapuã,-49.03074,-20.960171
5380,SP,Tabatinga,-48.689577,-21.723863
5381,SP,Taboão da Serra,-46.752637,-23.601867
5382,SP,Taciba,-51.288221,-22.386577
5383,SP,Taguaí,-49.402377,-23.445242
5384,SP,Taiaçu,-48.511203,-21.143144
5385,SP,Taiúva,-48.452816,-21.122333
5386,SP,Tambaú,-47.270344,-21.70292
5387,SP,Tanabi,-49.656319,-20.62279
5388,SP,Tapiratiba,-46.744825,-21.471324
5389,SP,Tapiraí,-47.506248,-23.961157
5390,SP,Taquaral,-48.412553,-21.07373
5391,SP,Taquaritinga,-48.510345,-21.404861
5392,SP,Taquarituba,-49.240954,-23.530709
5393,SP,Taquarivaí,-48.694769,-23.921116
5394,SP,Tarabai,-51.562133,-22.301612
5395,SP,Tarumã,-50.57862,-22.742873
5396,SP,Tatuí,-47.84612,-23.348731
5397,SP,Taubaté,-45.55926,-23.010414
5398,SP,Tejupá,-49.372244,-23.342458
5399,SP,Teodoro Sampaio,-52.168175,-22.529936
5400,SP,Terra Roxa,-48.331442,-20.787015
5401,SP,Tietê,-47.716378,-23.110098
5402,SP,Timburi,-49.609583,-23.205674
5403,SP,Torre de Pedra,-48.195507,-23.246173
5404,SP,Torrinha,-48.17314,-22.423721
5405,SP,Trabiju,-48.334168,-22.038783
5406,SP,Tremembé,-45.547526,-22.95714
5407,SP,Três Fronteiras,-50.890528,-20.234355
5408,SP,Tuiuti,-46.693746,-22.819324
5409,SP,Tupi Paulista,-51.575004,-21.382455
5410,SP,Tupã,-50.519113,-21.933528
5411,SP,Turiúba,-50.11349,-20.942758
5412,SP,Turmalina,-50.479198,-20.048588
5413,SP,Ubarana,-49.719765,-21.164965
5414,SP,Ubatuba,-45.083415,-23.433162
5415,SP,Ubirajara,-49.66126,-22.527208
5416,SP,Uchoa,-49.171295,-20.951106
5417,SP,União Paulista,-49.902509,-20.886227
5418,SP,Uru,-49.284846,-21.786641
5419,SP,Urupês,-49.293103,-21.203207
5420,SP,Urânia,-50.645498,-20.245461
5421,SP,Valentim Gentil,-50.088928,-20.421681
5422,SP,Valinhos,-46.997367,-22.969805
5423,SP,Valparaíso,-50.869874,-21.222929
5424,SP,Vargem,-46.412447,-22.887046
5425,SP,Vargem Grande Paulista,-47.022038,-23.599338
5426,SP,Vargem Grande do Sul,-46.891286,-21.832194
5427,SP,Vera Cruz,-49.820735,-22.218308
5428,SP,Vinhedo,-46.983312,-23.030184
5429,SP,Viradouro,-48.292974,-20.873382
5430,SP,Vista Alegre do Alto,-48.628383,-21.169222
5431,SP,Vitória Brasil,-50.487452,-20.195582
5432,SP,Votorantim,-47.438753,-23.54459
5433,SP,Votuporanga,-49.978112,-20.423659
5434,SP,Várzea Paulista,-46.823444,-23.213582
5435,SP,Zacarias,-50.055222,-21.050554
5436,SP,Águas da Prata,-46.717622,-21.931935
5437,SP,Águas de Lindóia,-46.631441,-22.473305
5438,SP,Águas de Santa Bárbara,-49.242133,-22.881186
5439,SP,Águas de São Pedro,-47.873395,-22.597749
5440,SP,Álvares Florence,-49.914126,-20.320341
5441,SP,Álvares Machado,-51.47224,-22.076415
5442,SP,Álvaro de Carvalho,-49.719044,-22.084132
5443,SP,Óleo,-49.341924,-22.943461
5444,TO,Abreulândia,-49.151845,-9.621015
5445,TO,Aguiarnópolis,-47.470222,-6.554087
5446,TO,Aliança do Tocantins,-48.936097,-11.305565
5447,TO,Almas,-47.179197,-11.570553
5448,TO,Alvorada,-49.124926,-12.478465
5449,TO,Ananás,-48.073466,-6.364369
5450,TO,Angico,-47.861142,-6.391789
5451,TO,Aparecida do Rio Negro,-47.963753,-9.941386
5452,TO,Aragominas,-48.529096,-7.160051
5453,TO,Araguacema,-49.556886,-8.807547
5454,TO,Araguanã,-48.639542,-6.582247
5455,TO,Araguatins,-48.123198,-5.646591
5456,TO,Araguaçu,-49.823134,-12.928934
5457,TO,Araguaína,-48.204402,-7.192375
5458,TO,Arapoema,-49.063702,-7.654634
5459,TO,Arraias,-46.935891,-12.92867
5460,TO,Augustinópolis,-47.886266,-5.468629
5461,TO,Aurora do Tocantins,-46.407604,-12.71045
5462,TO,Axixá do Tocantins,-47.77007,-5.612747
5463,TO,Babaçulândia,-47.761257,-7.209227
5464,TO,Bandeirantes do Tocantins,-48.583567,-7.756125
5465,TO,Barra do Ouro,-47.677609,-7.695929
5466,TO,Barrolândia,-48.725203,-9.834042
5467,TO,Bernardo Sayão,-48.889273,-7.874812
5468,TO,Bom Jesus do Tocantins,-48.165043,-8.96306
5469,TO,Brasilândia do Tocantins,-48.482213,-8.389182
5470,TO,Brejinho de Nazaré,-48.568278,-11.005754
5471,TO,Buriti do Tocantins,-48.227134,-5.314483
5472,TO,Cachoeirinha,-47.923399,-6.115596
5473,TO,Campos Lindos,-46.864473,-7.989563
5474,TO,Cariri do Tocantins,-49.160876,-11.888081
5475,TO,Carmolândia,-48.397809,-7.032616
5476,TO,Carrasco Bonito,-48.031416,-5.314152
5477,TO,Caseara,-49.952123,-9.276121
5478,TO,Centenário,-47.330382,-8.961031
5479,TO,Chapada da Natividade,-47.748614,-11.617507
5480,TO,Chapada de Areia,-49.140277,-10.141933
5481,TO,Colinas do Tocantins,-48.475728,-8.05764
5482,TO,Colméia,-48.763753,-8.724627
5483,TO,Combinado,-46.538775,-12.791717
5484,TO,Conceição do Tocantins,-47.295103,-12.220874
5485,TO,Couto de Magalhães,-49.246647,-8.28282
5486,TO,Cristalândia,-49.194202,-10.59848
5487,TO,Crixás do Tocantins,-48.915194,-11.099375
